# Habitat mask points exported from surfaceDxy2
# Wed Jul 03 10:07:00 p.m. 2019 
x y forest D.0
2674705 5982625 nonbeech 11.6833944171665
2674715 5982625 nonbeech 12.0378569383628
2674725 5982625 nonbeech 12.3851107569365
2674735 5982625 nonbeech 12.723927597283
2674745 5982625 nonbeech 13.0530818445946
2674755 5982625 nonbeech 13.3713578116247
2674765 5982625 nonbeech 13.6775571259262
2674775 5982625 nonbeech 13.9705061757151
2674785 5982625 nonbeech 14.2490635503561
2674795 5982625 nonbeech 14.5121274100127
2674805 5982625 nonbeech 14.7586427182783
2674815 5982625 nonbeech 14.9876082716405
2674825 5982625 nonbeech 15.1980834604368
2674835 5982625 nonbeech 15.3891946975501
2674845 5982625 nonbeech 15.5601414534435
2674855 5982625 nonbeech 15.7102018392492
2674865 5982625 nonbeech 15.8387376834529
2674875 5982625 nonbeech 15.9451990522337
2674885 5982625 nonbeech 16.0291281686615
2674895 5982625 nonbeech 16.0901626916721
2674905 5982625 nonbeech 16.1280383219558
2674915 5982625 nonbeech 16.1425907085337
2674925 5982625 nonbeech 16.1337566367779
2674935 5982625 nonbeech 16.101574485858
2674945 5982625 nonbeech 16.046183950981
2674955 5982625 nonbeech 15.9678250332387
2674965 5982625 nonbeech 15.8668363072833
2674975 5982625 nonbeech 15.7436524843289
2674985 5982625 nonbeech 15.5988012950231
2674995 5982625 nonbeech 15.432899723466
2675005 5982625 nonbeech 15.2466496299798
2675015 5982625 nonbeech 15.0408328060775
2675025 5982625 nonbeech 14.8163055103708
2675035 5982625 nonbeech 14.5739925388294
2675045 5982625 nonbeech 14.3148808868086
2675055 5982625 nonbeech 14.0400130635512
2675065 5982625 nonbeech 13.7504801224107
2675075 5982625 nonbeech 13.4474144718212
2675085 5982625 nonbeech 13.1319825330358
2675095 5982625 nonbeech 12.8053773108796
2675105 5982625 nonbeech 12.4688109432205
2675115 5982625 nonbeech 12.1235072935843
2675125 5982625 beech 11.7706946493492
2675135 5982625 beech 11.4115985853076
2675145 5982625 beech 11.0474350491163
2675155 5982625 beech 10.6794037213393
2675165 5982625 beech 10.308681698476
2675175 5982625 beech 9.93641754264412
2675185 5982625 beech 9.56372573650423
2675195 5982625 beech 9.19168157667541
2675205 5982625 beech 8.82131653334746
2675215 5982625 beech 8.45361409814605
2675225 5982625 nonbeech 8.08950613661435
2675235 5982625 nonbeech 7.72986975601911
2675245 5982625 nonbeech 7.37552469363999
2675255 5982625 nonbeech 7.0272312253236
2675265 5982625 nonbeech 6.68568858894131
2675275 5982625 nonbeech 6.35153391253529
2674695 5982635 nonbeech 11.1445465337403
2674705 5982635 nonbeech 11.514511762421
2674715 5982635 nonbeech 11.8795292458081
2674725 5982635 nonbeech 12.2383681064815
2674735 5982635 nonbeech 12.5897866357894
2674745 5982635 nonbeech 12.9325392654559
2674755 5982635 nonbeech 13.2653837727883
2674765 5982635 nonbeech 13.5870886627371
2674775 5982635 nonbeech 13.8964406666608
2674785 5982635 nonbeech 14.1922522948559
2674795 5982635 nonbeech 14.4733693777937
2674805 5982635 nonbeech 14.7386785295884
2674815 5982635 nonbeech 14.9871144665588
2674825 5982635 nonbeech 15.2176671138455
2674835 5982635 nonbeech 15.4293884339395
2674845 5982635 nonbeech 15.6213989126515
2674855 5982635 nonbeech 15.7928936405139
2674865 5982635 nonbeech 15.9431479308241
2674875 5982635 nonbeech 16.0715224194881
2674885 5982635 nonbeech 16.1774675964598
2674895 5982635 nonbeech 16.260527723841
2674905 5982635 nonbeech 16.3203441015562
2674915 5982635 nonbeech 16.3566576478543
2674925 5982635 nonbeech 16.3693107686628
2674935 5982635 nonbeech 16.3582484969195
2674945 5982635 nonbeech 16.3235188903557
2674955 5982635 nonbeech 16.2652726837029
2674965 5982635 nonbeech 16.1837621988447
2674975 5982635 nonbeech 16.0793395239412
2674985 5982635 nonbeech 15.9524539799124
2674995 5982635 nonbeech 15.8036488997917
2675005 5982635 nonbeech 15.63355775325
2675015 5982635 nonbeech 15.4428996549712
2675025 5982635 nonbeech 15.232474301435
2675035 5982635 nonbeech 15.0031563859792
2675045 5982635 nonbeech 14.7558895466911
2675055 5982635 nonbeech 14.4916799056772
2675065 5982635 nonbeech 14.2115892615281
2675075 5982635 nonbeech 13.9167279993058
2675085 5982635 nonbeech 13.6082477841124
2675095 5982635 nonbeech 13.2873341052411
2675105 5982635 nonbeech 12.955198738066
2675115 5982635 nonbeech 12.6130721902135
2675125 5982635 beech 12.2621961971928
2675135 5982635 beech 11.903816330587
2675145 5982635 beech 11.5391747791605
2675155 5982635 beech 11.1695033598771
2675165 5982635 beech 10.7960168119018
2675175 5982635 beech 10.4199064222519
2675185 5982635 beech 10.042334026932
2675195 5982635 beech 9.664426426215
2675205 5982635 beech 9.28727024728865
2675215 5982635 beech 8.91190728186109
2675225 5982635 nonbeech 8.53933032057683
2675235 5982635 nonbeech 8.17047950032598
2675245 5982635 nonbeech 7.80623917480016
2675255 5982635 nonbeech 7.44743531303399
2675265 5982635 nonbeech 7.09483342523773
2675275 5982635 nonbeech 6.74913701003505
2674705 5982645 nonbeech 11.3347243392898
2674715 5982645 nonbeech 11.7094967279742
2674725 5982645 nonbeech 12.0791416466763
2674735 5982645 nonbeech 12.4424096561691
2674745 5982645 nonbeech 12.7980409501026
2674755 5982645 nonbeech 13.1447724478944
2674765 5982645 nonbeech 13.4813451195526
2674775 5982645 nonbeech 13.8065114845554
2674785 5982645 nonbeech 14.1190432235176
2674795 5982645 nonbeech 14.4177388386004
2674805 5982645 nonbeech 14.7014312965333
2674815 5982645 nonbeech 14.9689955867486
2674825 5982645 nonbeech 15.2193561265216
2674835 5982645 nonbeech 15.4514939451872
2674845 5982645 nonbeech 15.6644535804725
2674855 5982645 nonbeech 15.8573496217629
2674865 5982645 nonbeech 16.029372837676
2674875 5982645 nonbeech 16.1797958286549
2674885 5982645 nonbeech 16.3079781493556
2674895 5982645 nonbeech 16.4133708503688
2674905 5982645 nonbeech 16.4955203942135
2674915 5982645 nonbeech 16.554071906515
2674925 5982645 nonbeech 16.5887717297567
2674935 5982645 nonbeech 16.5994692538884
2674945 5982645 nonbeech 16.5861180053063
2674955 5982645 nonbeech 16.548775983185
2674965 5982645 nonbeech 16.4876052397563
2674975 5982645 nonbeech 16.4028707087854
2674985 5982645 nonbeech 16.2949382940944
2674995 5982645 nonbeech 16.1642722374335
2675005 5982645 nonbeech 16.0114317921924
2675015 5982645 nonbeech 15.8370672363019
2675025 5982645 nonbeech 15.6419152640989
2675035 5982645 nonbeech 15.4267938028405
2675045 5982645 nonbeech 15.1925963048878
2675055 5982645 nonbeech 14.9402855712664
2675065 5982645 nonbeech 14.6708871662985
2675075 5982645 nonbeech 14.3854824862516
2675085 5982645 nonbeech 14.0852015474228
2675095 5982645 nonbeech 13.7712155607644
2675105 5982645 nonbeech 13.4447293610393
2675115 5982645 nonbeech 13.1069737585837
2675125 5982645 beech 12.7591978810627
2675135 5982645 beech 12.4026615711546
2675145 5982645 beech 12.0386279039325
2675155 5982645 beech 11.6683558848694
2675165 5982645 beech 11.2930933859318
2675175 5982645 beech 10.9140703732034
2675185 5982645 beech 10.53249247497
2675195 5982645 beech 10.149534934265
2675205 5982645 beech 9.7663369845991
2675215 5982645 nonbeech 9.38399668206462
2675225 5982645 nonbeech 9.00356622127847
2675235 5982645 nonbeech 8.62604775680658
2675245 5982645 nonbeech 8.25238974585892
2675255 5982645 nonbeech 7.88348382224332
2675265 5982645 nonbeech 7.52016220588662
2675275 5982645 nonbeech 7.16319564674056
2674705 5982655 nonbeech 11.1446219930673
2674715 5982655 nonbeech 11.5283239898829
2674725 5982655 nonbeech 11.9079658791215
2674735 5982655 nonbeech 12.2822962181821
2674745 5982655 nonbeech 12.6500467478939
2674755 5982655 nonbeech 13.0099393232879
2674765 5982655 nonbeech 13.3606931295648
2674775 5982655 nonbeech 13.7010321282082
2674785 5982655 nonbeech 14.0296926742243
2674795 5982655 nonbeech 14.3454312420972
2674805 5982655 nonbeech 14.6470321952971
2674815 5982655 nonbeech 14.9333155321272
2674825 5982655 nonbeech 15.2031445393703
2674835 5982655 nonbeech 15.4554332846539
2674845 5982655 nonbeech 15.6891538786999
2674855 5982655 nonbeech 15.9033434396855
2674865 5982655 nonbeech 16.0971106938084
2674875 5982655 nonbeech 16.2696421488214
2674885 5982655 nonbeech 16.4202077807457
2674895 5982655 nonbeech 16.5481661781623
2674905 5982655 nonbeech 16.6529690933713
2674915 5982655 nonbeech 16.7341653552358
2674925 5982655 nonbeech 16.7914041046372
2674935 5982655 nonbeech 16.8244373200748
2674945 5982655 nonbeech 16.8331216079702
2674955 5982655 nonbeech 16.8174192395928
2674965 5982655 nonbeech 16.7773984241148
2674975 5982655 nonbeech 16.7132328150284
2674985 5982655 nonbeech 16.6252002549251
2674995 5982655 nonbeech 16.5136807713329
2675005 5982655 nonbeech 16.3791538438397
2675015 5982655 nonbeech 16.2221949700051
2675025 5982655 nonbeech 16.0434715644737
2675035 5982655 nonbeech 15.8437382321806
2675045 5982655 nonbeech 15.6238314624808
2675055 5982655 nonbeech 15.3846637963942
2675065 5982655 nonbeech 15.1272175238424
2675075 5982655 nonbeech 14.8525379717404
2675085 5982655 nonbeech 14.5617264470266
2675095 5982655 nonbeech 14.2559329011589
2675105 5982655 beech 13.9363483842381
2675115 5982655 beech 13.6041973577468
2675125 5982655 beech 13.2607299349097
2675135 5982655 beech 12.9072141169102
2675145 5982655 beech 12.5449280916615
2675155 5982655 beech 12.1751526595711
2675165 5982655 beech 11.7991638477957
2675175 5982655 beech 11.4182257709216
2675185 5982655 beech 11.0335837918777
2675195 5982655 beech 10.6464580322741
2675205 5982655 beech 10.2580372763231
2675215 5982655 nonbeech 9.86947330712573
2675225 5982655 nonbeech 9.48187570846873
2675235 5982655 nonbeech 9.09630715946625
2675245 5982655 nonbeech 8.71377924346458
2675255 5982655 nonbeech 8.3352487866973
2675265 5982655 nonbeech 7.9616147363024
2675275 5982655 nonbeech 7.5937155815675
2674705 5982665 nonbeech 10.944821114314
2674715 5982665 nonbeech 11.3366062378229
2674725 5982665 nonbeech 11.7254099111059
2674735 5982665 nonbeech 12.1099844004866
2674745 5982665 nonbeech 12.4890588087788
2674755 5982665 nonbeech 12.8613457955557
2674765 5982665 nonbeech 13.2255486335669
2674775 5982665 nonbeech 13.5803685496005
2674785 5982665 nonbeech 13.9245122935813
2674795 5982665 nonbeech 14.2566998757248
2674805 5982665 nonbeech 14.5756724081785
2674815 5982665 nonbeech 14.8801999848574
2674825 5982665 nonbeech 15.1690895311562
2674835 5982665 nonbeech 15.441192553955
2674845 5982665 nonbeech 15.6954127218483
2674855 5982665 nonbeech 15.930713205857
2674865 5982665 nonbeech 16.1461237120243
2674875 5982665 nonbeech 16.3407471392699
2674885 5982665 nonbeech 16.513765798651
2674895 5982665 nonbeech 16.6644471337442
2674905 5982665 nonbeech 16.7921488861738
2674915 5982665 nonbeech 16.896323655333
2674925 5982665 nonbeech 16.9765228070051
2674935 5982665 nonbeech 17.0323996918333
2674945 5982665 nonbeech 17.0637121413318
2674955 5982665 nonbeech 17.0703242162889
2674965 5982665 nonbeech 17.0522071898983
2674975 5982665 nonbeech 17.0094397556693
2674985 5982665 nonbeech 16.9422074580105
2674995 5982665 nonbeech 16.8508013512522
2675005 5982665 nonbeech 16.7356159006692
2675015 5982665 nonbeech 16.5971461466858
2675025 5982665 nonbeech 16.4359841607894
2675035 5982665 nonbeech 16.2528148286568
2675045 5982665 nonbeech 16.0484110025143
2675055 5982665 nonbeech 15.8236280707368
2675065 5982665 nonbeech 15.57939799806
2675075 5982665 nonbeech 15.3167228944764
2675085 5982665 nonbeech 15.0366681748565
2675095 5982665 nonbeech 14.7403553745368
2675105 5982665 beech 14.4289546885219
2675115 5982665 beech 14.1036773035311
2675125 5982665 beech 13.7657675928862
2675135 5982665 beech 13.4164952441835
2675145 5982665 beech 13.0571473888403
2675155 5982665 beech 12.6890208009817
2675165 5982665 beech 12.3134142307779
2675175 5982665 beech 11.9316209343026
2675185 5982665 beech 11.544921458314
2675195 5982665 beech 11.1545767341301
2675205 5982665 beech 10.7618215300487
2675215 5982665 nonbeech 10.3678583066211
2675225 5982665 nonbeech 9.97385151360999
2675235 5982665 nonbeech 9.58092236173236
2675245 5982665 nonbeech 9.19014409637272
2675255 5982665 nonbeech 8.80253779445657
2675265 5982665 nonbeech 8.41906869965652
2675275 5982665 nonbeech 8.04064310515498
2674705 5982675 nonbeech 10.7359613194045
2674715 5982675 nonbeech 11.1349660286059
2674725 5982675 nonbeech 11.5320743079766
2674735 5982675 nonbeech 11.9260477909714
2674745 5982675 nonbeech 12.3156187464764
2674755 5982675 nonbeech 12.6994965420539
2674765 5982675 nonbeech 13.0763744915048
2674775 5982675 nonbeech 13.4449370388762
2674785 5982675 nonbeech 13.8038672260551
2674795 5982675 nonbeech 14.1518543865654
2674805 5982675 nonbeech 14.4876020042049
2674815 5982675 nonbeech 14.8098356717833
2674825 5982675 nonbeech 15.1173110825168
2674835 5982675 nonbeech 15.4088219846533
2674845 5982675 nonbeech 15.68320802868
2674855 5982675 nonbeech 15.9393624360532
2674865 5982675 nonbeech 16.1762394187885
2674875 5982675 nonbeech 16.3928612804889
2674885 5982675 nonbeech 16.588325131459
2674895 5982675 nonbeech 16.7618091534383
2674905 5982675 nonbeech 16.912578353175
2674915 5982675 nonbeech 17.0399897484975
2674925 5982675 nonbeech 17.1434969356926
2674935 5982675 nonbeech 17.2226539927959
2674945 5982675 nonbeech 17.2771186797803
2674955 5982675 nonbeech 17.3066549035045
2674965 5982675 nonbeech 17.3111344225789
2674975 5982675 nonbeech 17.290537774923
2674985 5982675 nonbeech 17.2449544186248
2674995 5982675 nonbeech 17.1745820846762
2675005 5982675 nonbeech 17.0797253481378
2675015 5982675 nonbeech 16.9607934321814
2675025 5982675 nonbeech 16.8182972671642
2675035 5982675 nonbeech 16.6528458343102
2675045 5982675 nonbeech 16.4651418306105
2675055 5982675 nonbeech 16.2559766981208
2675065 5982675 nonbeech 16.0262250668492
2675075 5982675 nonbeech 15.7768386658133
2675085 5982675 nonbeech 15.5088397615482
2675095 5982675 nonbeech 15.223314187303
2675105 5982675 nonbeech 14.9214040293414
2675115 5982675 nonbeech 14.6043000391236
2675125 5982675 beech 14.273233841685
2675135 5982675 beech 13.9294700112252
2675145 5982675 beech 13.5742980847953
2675155 5982675 beech 13.2090245840354
2675165 5982675 beech 12.8349651132016
2675175 5982675 nonbeech 12.4534365992647
2675185 5982675 nonbeech 12.0657497367255
2675195 5982675 beech 11.6732016960147
2675205 5982675 beech 11.2770691500097
2675215 5982675 nonbeech 10.8786016683715
2675225 5982675 nonbeech 10.4790155241559
2675235 5982675 nonbeech 10.0794879515747
2675245 5982675 nonbeech 9.68115188794565
2675255 5982675 nonbeech 9.2850912268682
2675265 5982675 nonbeech 8.89233660356894
2675275 5982675 nonbeech 8.50386172726647
2674705 5982685 nonbeech 10.5187020533194
2674715 5982685 nonbeech 10.9240499115203
2674725 5982685 nonbeech 11.3285878083924
2674735 5982685 nonbeech 11.731092310249
2674745 5982685 nonbeech 12.1303046055592
2674755 5982685 nonbeech 12.5249366669279
2674765 5982685 nonbeech 12.9136778423402
2674775 5982685 nonbeech 13.2952018320774
2674785 5982685 nonbeech 13.6681740022857
2674795 5982685 nonbeech 14.0312589811622
2674805 5982685 nonbeech 14.3831284791822
2674815 5982685 nonbeech 14.7224692708041
2674825 5982685 nonbeech 15.0479912717237
2674835 5982685 nonbeech 15.3584356430705
2674845 5982685 nonbeech 15.6525828519914
2674855 5982685 nonbeech 15.9292606169064
2674865 5982685 nonbeech 16.1873516653666
2674875 5982685 nonbeech 16.425801232932
2674885 5982685 nonbeech 16.6436242328138
2674895 5982685 nonbeech 16.839912028201
2674905 5982685 nonbeech 17.0138387421922
2674915 5982685 nonbeech 17.1646670440599
2674925 5982685 nonbeech 17.2917533551422
2674935 5982685 nonbeech 17.394552422942
2674945 5982685 nonbeech 17.472621217947
2674955 5982685 nonbeech 17.525622114203
2674965 5982685 nonbeech 17.5533253216884
2674975 5982685 nonbeech 17.5556105459693
2674985 5982685 nonbeech 17.5324678583614
2674995 5982685 nonbeech 17.4839977677915
2675005 5982685 nonbeech 17.4104104936288
2675015 5982685 nonbeech 17.3120244468516
2675025 5982685 nonbeech 17.1892639348999
2675035 5982685 nonbeech 17.042656113369
2675045 5982685 nonbeech 16.8728272151839
2675055 5982685 nonbeech 16.6804980949997
2675065 5982685 nonbeech 16.4664791331823
2675075 5982685 nonbeech 16.2316645497706
2675085 5982685 nonbeech 15.977026184226
2675095 5982685 nonbeech 15.7036068014767
2675105 5982685 nonbeech 15.4125129887107
2675115 5982685 nonbeech 15.1049077105179
2675125 5982685 beech 14.7820025923095
2675135 5982685 beech 14.4450500034195
2675145 5982685 beech 14.0953350119334
2675155 5982685 beech 13.7341672830835
2675165 5982685 nonbeech 13.3628729920334
2675175 5982685 nonbeech 12.9827868200622
2675185 5982685 beech 12.5952441006138
2675195 5982685 beech 12.2015731784226
2675205 5982685 nonbeech 11.8030880410547
2675215 5982685 nonbeech 11.4010812777515
2675225 5982685 nonbeech 10.9968174155267
2675235 5982685 nonbeech 10.5915266771128
2675245 5982685 nonbeech 10.1863991996651
2675255 5982685 nonbeech 9.78257974719886
2675265 5982685 nonbeech 9.38116294362987
2675275 5982685 nonbeech 8.98318904711323
2674705 5982695 nonbeech 10.2937191398151
2674715 5982695 nonbeech 10.7045249882473
2674725 5982695 nonbeech 11.1156039275458
2674735 5982695 nonbeech 11.5257528928918
2674745 5982695 nonbeech 11.9337276561854
2674755 5982695 nonbeech 12.3382486451939
2674765 5982695 nonbeech 12.7380072332901
2674775 5982695 nonbeech 13.1316724608596
2674785 5982695 nonbeech 13.5178981436583
2674795 5982695 nonbeech 13.8953303179383
2674805 5982695 nonbeech 14.2626149671104
2674815 5982695 nonbeech 14.6184059701517
2674825 5982695 nonbeech 14.9613732079777
2674835 5982695 nonbeech 15.2902107606444
2674845 5982695 nonbeech 15.6036451255939
2674855 5982695 nonbeech 15.9004433852477
2674865 5982695 nonbeech 16.1794212511516
2674875 5982695 nonbeech 16.4394509115859
2674885 5982695 nonbeech 16.6794686101289
2674895 5982695 nonbeech 16.8984818840806
2674905 5982695 nonbeech 17.0955763939381
2674915 5982695 nonbeech 17.2699222782277
2674925 5982695 nonbeech 17.4207799719335
2674935 5982695 nonbeech 17.5475054314582
2674945 5982695 nonbeech 17.6495547144752
2674955 5982695 nonbeech 17.7264878691034
2674965 5982695 nonbeech 17.7779720934962
2674975 5982695 nonbeech 17.8037841340915
2674985 5982695 nonbeech 17.8038118983414
2674995 5982695 nonbeech 17.7780552656171
2675005 5982695 nonbeech 17.7266260880824
2675015 5982695 nonbeech 17.6497473815256
2675025 5982695 nonbeech 17.5477517143407
2675035 5982695 nonbeech 17.4210788109449
2675045 5982695 nonbeech 17.2702723937963
2675055 5982695 nonbeech 17.09597629575
2675065 5982695 nonbeech 16.898929881646
2675075 5982695 nonbeech 16.6799628246828
2675085 5982695 nonbeech 16.4399892892069
2675095 5982695 nonbeech 16.1800015769698
2675105 5982695 nonbeech 15.9010632986056
2675115 5982695 nonbeech 15.6043021360134
2675125 5982695 nonbeech 15.2909022644513
2675135 5982695 beech 14.9620965054263
2675145 5982695 beech 14.6191582828955
2675155 5982695 beech 14.2633934558586
2675165 5982695 beech 13.8961321001448
2675175 5982695 nonbeech 13.5187203110891
2675185 5982695 nonbeech 13.1325120968919
2675195 5982695 nonbeech 12.7388614298012
2675205 5982695 nonbeech 12.3391145189079
2675215 5982695 nonbeech 11.9346023643523
2675225 5982695 nonbeech 11.5266336481864
2675235 5982695 nonbeech 11.1164880120841
2675245 5982695 nonbeech 10.7054097666291
2675255 5982695 nonbeech 10.2946020711177
2675265 5982695 nonbeech 9.88522161677293
2675275 5982695 nonbeech 9.47837384007138
2674705 5982705 nonbeech 10.0617013040691
2674715 5982705 nonbeech 10.4770754162377
2674725 5982705 nonbeech 10.8937974739537
2674735 5982705 nonbeech 11.3106900517943
2674745 5982705 nonbeech 11.7265290413153
2674755 5982705 nonbeech 12.140049088839
2674765 5982705 nonbeech 12.5499495411727
2674775 5982705 nonbeech 12.9549008653535
2674785 5982705 nonbeech 13.3535515024106
2674795 5982705 nonbeech 13.7445351092822
2674805 5982705 nonbeech 14.1264781375228
2674815 5982705 nonbeech 14.498007692346
2674825 5982705 nonbeech 14.8577596109828
2674835 5982705 nonbeech 15.204386695335
2674845 5982705 nonbeech 15.536567030568
2674855 5982705 nonbeech 15.8530123186586
2674865 5982705 nonbeech 16.1524761540525
2674875 5982705 nonbeech 16.4337621675368
2674885 5982705 nonbeech 16.6957319642207
2674895 5982705 nonbeech 16.9373127821709
2674905 5982705 nonbeech 17.1575047997712
2674915 5982705 nonbeech 17.3553880222615
2674925 5982705 nonbeech 17.5301286811517
2674935 5982705 nonbeech 17.6809850842609
2674945 5982705 nonbeech 17.8073128589674
2674955 5982705 nonbeech 17.9085695368126
2674965 5982705 nonbeech 17.984318433821
2674975 5982705 nonbeech 18.0342317876975
2674985 5982705 nonbeech 18.0580931203639
2674995 5982705 nonbeech 18.0557988020075
2675005 5982705 nonbeech 18.0273588008255
2675015 5982705 nonbeech 17.9728966108786
2675025 5982705 nonbeech 17.8926483587819
2675035 5982705 nonbeech 17.7869610982766
2675045 5982705 nonbeech 17.6562903099181
2675055 5982705 nonbeech 17.5011966310868
2675065 5982705 nonbeech 17.3223418491717
2675075 5982705 nonbeech 17.1204841979953
2675085 5982705 nonbeech 16.8964730042537
2675095 5982705 nonbeech 16.6512427368525
2675105 5982705 nonbeech 16.3858065174549
2675115 5982705 nonbeech 16.1012491552587
2675125 5982705 beech 15.7987197729385
2675135 5982705 beech 15.4794240937743
2675145 5982705 beech 15.1446164622296
2675155 5982705 beech 14.7955916716091
2675165 5982705 beech 14.4336766729267
2675175 5982705 nonbeech 14.0602222387566
2675185 5982705 nonbeech 13.6765946546414
2675195 5982705 nonbeech 13.2841675086362
2675205 5982705 nonbeech 12.8843136468105
2675215 5982705 nonbeech 12.4783973590687
2675225 5982705 nonbeech 12.0677668555535
2675235 5982705 nonbeech 11.6537470892244
2675245 5982705 nonbeech 11.2376329750426
2675255 5982705 nonbeech 10.8206830506196
2675265 5982705 nonbeech 10.4041136172839
2675275 5982705 nonbeech 9.98909339438037
2674705 5982715 nonbeech 9.82334669262788
2674715 5982715 nonbeech 10.2423988810446
2674725 5982715 nonbeech 10.6638610056866
2674735 5982715 nonbeech 11.0865863515985
2674745 5982715 nonbeech 11.509376302095
2674755 5982715 nonbeech 11.930985360028
2674765 5982715 nonbeech 12.3501267100171
2674775 5982715 nonbeech 12.7654782930546
2674785 5982715 nonbeech 13.1756893585373
2674795 5982715 nonbeech 13.5793874526088
2674805 5982715 nonbeech 13.9751857957856
2674815 5982715 nonbeech 14.3616909972918
2674825 5982715 nonbeech 14.7375110484134
2674835 5982715 nonbeech 15.1012635325942
2674845 5982715 nonbeech 15.4515839859999
2674855 5982715 nonbeech 15.7871343389547
2674865 5982715 nonbeech 16.1066113660524
2674875 5982715 nonbeech 16.4087550709326
2674885 5982715 nonbeech 16.6923569307186
2674895 5982715 nonbeech 16.9562679249785
2674905 5982715 nonbeech 17.1994062748095
2674915 5982715 nonbeech 17.4207648192697
2674925 5982715 nonbeech 17.6194179588793
2674935 5982715 nonbeech 17.7945280992721
2674945 5982715 nonbeech 17.9453515322661
2674955 5982715 nonbeech 18.0712436965906
2674965 5982715 nonbeech 18.1716637662098
2674975 5982715 nonbeech 18.2461785205408
2674985 5982715 nonbeech 18.2944654578142
2674995 5982715 nonbeech 18.3163151202682
2675005 5982715 nonbeech 18.3116326077171
2675015 5982715 nonbeech 18.280438264191
2675025 5982715 nonbeech 18.2228675306922
2675035 5982715 nonbeech 18.1391699655625
2675045 5982715 nonbeech 18.0297074423738
2675055 5982715 nonbeech 17.8949515435539
2675065 5982715 nonbeech 17.7354801760148
2675075 5982715 nonbeech 17.5519734427695
2675085 5982715 nonbeech 17.3452088118053
2675095 5982715 nonbeech 17.1160556302267
2675105 5982715 nonbeech 16.8654690378218
2675115 5982715 nonbeech 16.5944833396524
2675125 5982715 beech 16.3042049019703
2675135 5982715 beech 15.9958046396591
2675145 5982715 beech 15.6705101664604
2675155 5982715 beech 15.3295976814349
2675165 5982715 nonbeech 14.9743836664185
2675175 5982715 nonbeech 14.6062164696639
2675185 5982715 nonbeech 14.2264678504163
2675195 5982715 nonbeech 13.8365245578868
2675205 5982715 nonbeech 13.437780015988
2675215 5982715 nonbeech 13.031626182338
2675225 5982715 nonbeech 12.6194456464666
2675235 5982715 nonbeech 12.2026040279494
2675245 5982715 nonbeech 11.782442730408
2675255 5982715 nonbeech 11.3602721020407
2675265 5982715 nonbeech 10.9373650476609
2675275 5982715 nonbeech 10.5149511312089
2674715 5982725 nonbeech 10.0012030628574
2674725 5982725 nonbeech 10.426501251927
2674735 5982725 nonbeech 10.8541428174226
2674745 5982725 nonbeech 11.2829598076825
2674755 5982725 nonbeech 11.7117320574
2674765 5982725 nonbeech 12.1391923302847
2674775 5982725 nonbeech 12.5640320081035
2674785 5982725 nonbeech 12.9849072965233
2674795 5982725 nonbeech 13.4004459117474
2674805 5982725 nonbeech 13.8092542056961
2674815 5982725 nonbeech 14.2099246815194
2674825 5982725 nonbeech 14.6010438456353
2674835 5982725 nonbeech 14.9812003373458
2674845 5982725 nonbeech 15.3489932724783
2674855 5982725 nonbeech 15.7030407335055
2674865 5982725 nonbeech 16.0419883352876
2674875 5982725 nonbeech 16.3645177930153
2674885 5982725 nonbeech 16.6693554171606
2674895 5982725 nonbeech 16.9552804593151
2674905 5982725 nonbeech 17.2211332327342
2674915 5982725 nonbeech 17.4658229322352
2674925 5982725 nonbeech 17.6883350798233
2674935 5982725 nonbeech 17.887738525031
2674945 5982725 nonbeech 18.0631919324407
2674955 5982725 nonbeech 18.2139496931789
2674965 5982725 nonbeech 18.3393672022793
2674975 5982725 nonbeech 18.4389054496563
2674985 5982725 nonbeech 18.5121348789397
2674995 5982725 nonbeech 18.5587384755141
2675005 5982725 nonbeech 18.5785140526985
2675015 5982725 nonbeech 18.5713757129976
2675025 5982725 nonbeech 18.5373544696433
2675035 5982725 nonbeech 18.4765980221371
2675045 5982725 nonbeech 18.3893696880637
2675055 5982725 nonbeech 18.2760465019869
2675065 5982725 nonbeech 18.1371165006348
2675075 5982725 nonbeech 17.9731752217273
2675085 5982725 nonbeech 17.7849214515929
2675095 5982725 nonbeech 17.5731522640595
2675105 5982725 nonbeech 17.3387573999005
2675115 5982725 nonbeech 17.0827130422804
2675125 5982725 nonbeech 16.8060750491066
2675135 5982725 nonbeech 16.509971707892
2675145 5982725 nonbeech 16.195596082613
2675155 5982725 nonbeech 15.8641980250715
2675165 5982725 nonbeech 15.5170759254133
2675175 5982725 nonbeech 15.155568277708
2675185 5982725 nonbeech 14.7810451368471
2675195 5982725 nonbeech 14.3948995424974
2675205 5982725 nonbeech 13.9985389844634
2675215 5982725 nonbeech 13.5933769816186
2675225 5982725 nonbeech 13.1808248435927
2675235 5982725 nonbeech 12.7622836807264
2675245 5982725 nonbeech 12.3391367234744
2675255 5982725 nonbeech 11.9127420075404
2675265 5982725 nonbeech 11.4844254756338
2675275 5982725 nonbeech 11.0554745409393
2674715 5982735 nonbeech 9.75420212201322
2674725 5982735 nonbeech 10.1824355255289
2674735 5982735 nonbeech 10.6140753051875
2674745 5982735 nonbeech 11.0479891161306
2674755 5982735 nonbeech 11.48298740207
2674765 5982735 nonbeech 11.9178280859808
2674775 5982735 nonbeech 12.3512218365571
2674785 5982735 nonbeech 12.7818378864694
2674795 5982735 nonbeech 13.2083103718363
